time,open,high,low,close,EMA,EMA,EMA,EMA,Volume,Volume MA,EMA,EMA,EMA,EMA,Histogram,MACD,Signal,MF,RSI
2019-02-01T00:00:00Z,0.0195,0.02001,0.0158,0.01701,NaN,NaN,NaN,NaN,375041134.1999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-03-01T00:00:00Z,0.01707,0.02115,0.01555,0.02034,NaN,NaN,NaN,NaN,1110700297.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-04-01T00:00:00Z,0.0203,0.0268,0.01613,0.01729,NaN,NaN,NaN,NaN,2118045855.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-05-01T00:00:00Z,0.01729,0.02468,0.01413,0.02038,NaN,NaN,NaN,NaN,4113958829.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-06-01T00:00:00Z,0.02038,0.02691,0.01606,0.0166,NaN,NaN,NaN,NaN,6135233333.099999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-07-01T00:00:00Z,0.01663,0.01807,0.00913,0.01091,NaN,NaN,NaN,NaN,2098869639.5000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-08-01T00:00:00Z,0.01091,0.01095,0.00674,0.00693,NaN,NaN,NaN,NaN,2230257824.9000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-09-01T00:00:00Z,0.00693,0.00767,0.00448,0.0051,NaN,NaN,NaN,NaN,1253689896.3000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-10-01T00:00:00Z,0.00511,0.00643,0.00459,0.00561,NaN,NaN,NaN,0.013352222222222222,1777887453.3000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-11-01T00:00:00Z,0.00562,0.007,0.00422,0.0053,NaN,NaN,NaN,0.011741777777777778,2589737208.500001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2019-12-01T00:00:00Z,0.00527,0.007,0.00425,0.00447,NaN,NaN,NaN,0.010287422222222222,2430392813.100001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-01-01T00:00:00Z,0.00448,0.00609,0.0043,0.00593,NaN,NaN,NaN,0.009415937777777779,1645566832.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-02-01T00:00:00Z,0.00594,0.00979,0.00532,0.00589,NaN,NaN,0.010904615384615384,0.008710750222222223,4180593202.500002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2020-03-01T00:00:00Z,0.00592,0.00769,0.00224,0.00382,NaN,NaN,0.009892527472527472,0.007732600177777779,4349183705.300001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.92820510910745,NaN
2020-04-01T00:00:00Z,0.00383,0.00578,0.00366,0.00553,NaN,NaN,0.009269309262166405,0.007292080142222223,3473511408.4999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.90074013628212,31.881313131313135
2020-05-01T00:00:00Z,0.0055,0.0155,0.00549,0.01475,NaN,NaN,0.010052265081856918,0.008783664113777779,14690038088.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.5009142044679,48.13650817126378
2020-06-01T00:00:00Z,0.01471,0.0299,0.01421,0.0174,NaN,NaN,0.0111019414987345,0.010506931291022223,21514445677.29999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.67072728622732,51.70379905076702
2020-07-01T00:00:00Z,0.0174,0.02133,0.0163,0.01799,NaN,NaN,0.012085949856058143,0.012003545032817777,9454579450.099998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.62576270831428,52.48736704633005
2020-08-01T00:00:00Z,0.01799,0.02839,0.01484,0.02241,NaN,NaN,0.01356081416233555,0.014084836026254221,13931637582.099997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.45401880781043,57.98664895317669
2020-09-01T00:00:00Z,0.02243,0.02331,0.01268,0.01955,NaN,NaN,0.014416412139144758,0.015177868821003377,9080019532.600002,5427669488.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.64120806356291,53.65885354311732
2020-10-01T00:00:00Z,0.01955,0.02175,0.01631,0.01773,NaN,0.012425714285714286,0.01488978183355265,0.015688295056802703,7709980320.799999,5794416447.559999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.32589689775307,51.04785718992745
2020-11-01T00:00:00Z,0.01772,0.03681,0.0166,0.02933,NaN,0.013962467532467533,0.016952670143045127,0.018416636045442164,9280877899.8,6202925327.684999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.46789301386445,63.30402273673499
2020-12-01T00:00:00Z,0.02934,0.0998,0.02647,0.08257,NaN,0.02019951593860685,0.026326574408324394,0.03124730883635373,22136285148.1,7203837292.315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.19769866537705,83.599614292134
2021-01-01T00:00:00Z,0.08257,0.089,0.05131,0.06918,NaN,0.02465228721691532,0.032448492349992336,0.03883384706908299,14035915106.999992,7699935106.175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.19922025997097,72.70799094476476
2021-02-01T00:00:00Z,0.06911,0.0854,0.0669,0.07892,NaN,0.0295857156517412,0.039087279157136286,0.04685107765526639,2223842606.6000013,7504365569.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.80167641968785,75.23543793744817